order_id,order_date,ship_mode,processing_mode,rdy2ship_date,pickup_date,customer_id,customer_name,on_truck_scan_date,arrival_scan_date,origin_channel,country/region,city,state,postal_code,region,category,sub_category,product_id,sales,quantity,discount,profit,order_to_truck_time,processing_time,waiting_time
CA-2020-143798,2020-12-10,First Class,Express,,,AW-10840,Anthony Witt,2020-12-14,,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Nuts and more,OFF-PA-10000788,10.368,2,0.2,3.6288,4.0,,
CA-2020-143798,2020-12-10,First Class,Express,,,AW-10840,Anthony Witt,2020-12-14,,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004306,310.88,2,0.2,23.316,4.0,,
CA-2020-129833,2020-12-09,Standard Class,Standard Processing,,,HF-14995,Herbert Flentye,2020-12-16,,Email,United States,Indianapolis,Indiana,46203.0,Central,Power Muesli,Nuts and more,OFF-PA-10000575,33.45,5,0.0,15.387,7.0,,
CA-2020-129833,2020-12-09,Standard Class,Standard Processing,,,HF-14995,Herbert Flentye,2020-12-16,,Email,United States,Indianapolis,Indiana,46203.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004182,10.4,5,0.0,5.096,7.0,,
CA-2018-114069,2018-07-13,Second Class,,,,ND-18370,Natalie DeCherney,,,Email,United States,New York City,New York,10035.0,East,Power Muesli,Nuts and more,OFF-PA-10000349,9.96,2,0.0,4.6812,,,
CA-2018-114069,2018-07-13,Second Class,,,,ND-18370,Natalie DeCherney,,,Email,United States,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000320,11.808,2,0.2,4.2804,,,
CA-2018-114069,2018-07-13,Second Class,,,,ND-18370,Natalie DeCherney,,,Email,United States,New York City,New York,10035.0,East,Toasted Muesli,With Nuts,FUR-CH-10000595,1931.04,9,0.1,321.84,,,
CA-2018-145401,2018-01-30,Standard Class,,,,JP-15520,Jeremy Pistek,,,Email,United States,Houston,Texas,77070.0,Central,Power Muesli,Nuts and more,OFF-PA-10004405,14.304,6,0.2,5.0064,,,
CA-2017-125136,2017-09-28,Standard Class,,,,KD-16495,Keith Dawkins,,,Sales,United States,Fayetteville,North Carolina,28314.0,South,Power Muesli,Nuts and more,OFF-PA-10001457,96.256,8,0.2,31.2832,,,
CA-2017-125136,2017-09-28,Standard Class,,,,KD-16495,Keith Dawkins,,,Sales,United States,Fayetteville,North Carolina,28314.0,South,Power Muesli,Nuts and more,OFF-PA-10001804,10.688,2,0.2,3.7408,,,
CA-2019-155670,2019-08-13,Second Class,Standard Processing,,,EM-14065,Erin Mull,2019-08-21,,Email,United States,Jacksonville,North Carolina,28540.0,South,Power Muesli,Nuts and more,OFF-PA-10004947,10.272,3,0.2,3.21,8.0,,
CA-2019-155670,2019-08-13,Second Class,Standard Processing,,,EM-14065,Erin Mull,2019-08-21,,Email,United States,Jacksonville,North Carolina,28540.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000138,11.232,8,0.7,-8.2368,8.0,,
US-2017-157406,2017-04-25,Standard Class,,,,DA-13450,Dianna Arnett,,,Facebook,United States,Houston,Texas,77095.0,Central,Power Muesli,Nuts and more,OFF-PA-10003543,10.368,2,0.2,3.6288,,,
US-2017-157406,2017-04-25,Standard Class,,,,DA-13450,Dianna Arnett,,,Facebook,United States,Houston,Texas,77095.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10002221,6.24,3,0.2,0.546,,,
CA-2020-116715,2020-12-02,First Class,Express,,,VW-21775,Victoria Wilson,2020-12-07,,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Nuts and more,OFF-PA-10004475,109.92,2,0.0,53.8608,5.0,,
CA-2020-116715,2020-12-02,First Class,Express,,,VW-21775,Victoria Wilson,2020-12-07,,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Nuts and more,OFF-PA-10003893,8.56,2,0.0,3.852,5.0,,
CA-2020-116715,2020-12-02,First Class,Express,,,VW-21775,Victoria Wilson,2020-12-07,,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Steel Cut,OFF-ST-10004340,559.62,9,0.0,151.0974,5.0,,
CA-2018-135622,2018-12-08,Second Class,,,,TT-21460,Tonja Turnell,,,Facebook,United States,Fort Worth,Texas,76106.0,Central,Power Muesli,Nuts and more,OFF-PA-10000100,360.712,11,0.2,130.7581,,,
CA-2018-135622,2018-12-08,Second Class,,,,TT-21460,Tonja Turnell,,,Facebook,United States,Fort Worth,Texas,76106.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10001817,1718.4,6,0.2,150.36,,,
CA-2018-105347,2018-11-24,Standard Class,,,,DP-13000,Darren Powers,,,Email,United States,Los Angeles,California,90004.0,West,Power Muesli,Nuts and more,OFF-PA-10000675,368.91,9,0.0,180.7659,,,
CA-2018-105347,2018-11-24,Standard Class,,,,DP-13000,Darren Powers,,,Email,United States,Los Angeles,California,90004.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003045,14.7,5,0.0,6.615,,,
CA-2018-111094,2018-07-09,Standard Class,,,,CB-12535,Claudia Bergmann,,,Sales,United States,Franklin,Massachusetts,2038.0,East,Power Muesli,Nuts and more,OFF-PA-10001609,6.58,2,0.0,3.0268,,,
CA-2018-111094,2018-07-09,Standard Class,,,,CB-12535,Claudia Bergmann,,,Sales,United States,Franklin,Massachusetts,2038.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001597,122.94,3,0.0,59.0112,,,
CA-2017-102008,2017-09-30,Standard Class,,,,RA-19915,Russell Applegate,,,Email,United States,New York City,New York,10011.0,East,Power Muesli,Nuts and more,OFF-PA-10004092,48.94,1,0.0,24.47,,,
CA-2019-165484,2019-10-23,Standard Class,Standard Processing,,,HK-14890,Heather Kirkland,2019-10-30,,Sales,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Nuts and more,OFF-PA-10000595,54.816,3,0.2,17.8152,7.0,,
CA-2019-165484,2019-10-23,Standard Class,Standard Processing,,,HK-14890,Heather Kirkland,2019-10-30,,Sales,United States,Chicago,Illinois,60610.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001196,16.156,7,0.6,-12.117,7.0,,
US-2018-140851,2018-07-13,Second Class,,,,ND-18460,Neil Ducich,,,Sales,United States,Macon,Georgia,31204.0,South,Power Muesli,Nuts and more,OFF-PA-10000019,38.88,6,0.0,18.6624,,,
US-2020-158512,2020-01-12,Second Class,Standard Processing,,,DA-13450,Dianna Arnett,2020-01-22,2020-01-27,Facebook,United States,Washington,District of Columbia,20016.0,East,Power Muesli,Nuts and more,OFF-PA-10001804,40.08,6,0.0,19.2384,10.0,,
US-2020-158512,2020-01-12,Second Class,Standard Processing,,,DA-13450,Dianna Arnett,2020-01-22,2020-01-27,Facebook,United States,Washington,District of Columbia,20016.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,37.68,2,0.0,15.8256,10.0,,
CA-2018-127110,2018-06-25,Standard Class,,,,CH-12070,Cathy Hwang,,,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Nuts and more,OFF-PA-10003309,31.104,6,0.2,10.8864,,,
CA-2018-127110,2018-06-25,Standard Class,,,,CH-12070,Cathy Hwang,,,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Steel Cut,OFF-ST-10002554,78.256,2,0.2,-17.6076,,,
CA-2019-148201,2019-08-26,Second Class,Standard Processing,,,CC-12145,Charles Crestani,2019-08-30,,Email,United States,Seattle,Washington,98103.0,West,Power Muesli,Nuts and more,OFF-PA-10000019,6.48,1,0.0,3.1104,4.0,,
CA-2017-147914,2017-06-04,Standard Class,,,,MP-17470,Mark Packer,,,Facebook,United States,Columbus,Ohio,43229.0,East,Power Muesli,Nuts and more,OFF-PA-10001685,16.224,2,0.2,5.8812,,,
CA-2019-118570,2019-11-13,Standard Class,Standard Processing,,,CC-12430,Chuck Clark,2019-11-20,,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Nuts and more,OFF-PA-10001289,217.056,7,0.2,78.6828,7.0,,
CA-2017-157623,2017-03-14,Standard Class,,,,DK-13225,Dean Katz,,,Sales,United States,Huntington Beach,California,92646.0,West,Power Muesli,Nuts and more,OFF-PA-10001204,10.56,2,0.0,4.752,,,
CA-2017-157623,2017-03-14,Standard Class,,,,DK-13225,Dean Katz,,,Sales,United States,Huntington Beach,California,92646.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003723,3.38,1,0.0,1.2506,,,
CA-2019-100083,2019-11-24,Standard Class,Standard Processing,,,CD-11980,Carol Darley,2019-12-04,2019-12-09,Email,United States,Medford,Oregon,97504.0,West,Power Muesli,Nuts and more,OFF-PA-10000241,24.784,1,0.2,7.745,10.0,,
CA-2020-126865,2020-12-05,Second Class,Standard Processing,,,NP-18325,Naresj Patel,2020-12-11,,Email,United States,San Diego,California,92024.0,West,Power Muesli,Nuts and more,OFF-PA-10003039,92.94,3,0.0,41.823,6.0,,
CA-2020-121538,2020-11-28,First Class,Express,,,RH-19495,Rick Hansen,2020-12-04,,Email,United States,Denver,Colorado,80219.0,West,Power Muesli,Nuts and more,OFF-PA-10004071,88.768,2,0.2,31.0688,6.0,,
US-2020-101539,2020-03-16,Second Class,Standard Processing,,,VM-21685,Valerie Mitchum,2020-03-20,,Facebook,United States,Seattle,Washington,98105.0,West,Power Muesli,Nuts and more,OFF-PA-10001972,6.48,1,0.0,3.1104,4.0,,
US-2020-101539,2020-03-16,Second Class,Standard Processing,,,VM-21685,Valerie Mitchum,2020-03-20,,Facebook,United States,Seattle,Washington,98105.0,West,Special Projects Muesil,Only Oats,TEC-PH-10004165,659.976,3,0.2,49.4982,4.0,,
US-2020-101539,2020-03-16,Second Class,Standard Processing,,,VM-21685,Valerie Mitchum,2020-03-20,,Facebook,United States,Seattle,Washington,98105.0,West,Power Muesli,Steel Cut,OFF-ST-10004180,46.51,1,0.0,1.8604,4.0,,
CA-2018-127509,2018-11-09,Standard Class,,,,AS-10090,Adam Shillingsburg,,,Email,United States,Springfield,Missouri,65807.0,Central,Power Muesli,Nuts and more,OFF-PA-10002160,17.34,3,0.0,8.4966,,,
CA-2018-127509,2018-11-09,Standard Class,,,,AS-10090,Adam Shillingsburg,,,Email,United States,Springfield,Missouri,65807.0,Central,Power Muesli,Power Clean Fibre Boost,OFF-EN-10000781,26.22,3,0.0,12.3234,,,
CA-2018-127509,2018-11-09,Standard Class,,,,AS-10090,Adam Shillingsburg,,,Email,United States,Springfield,Missouri,65807.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002393,17.22,3,0.0,7.9212,,,
CA-2018-127509,2018-11-09,Standard Class,,,,AS-10090,Adam Shillingsburg,,,Email,United States,Springfield,Missouri,65807.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002855,1024.38,7,0.0,215.1198,,,
CA-2019-145905,2019-09-18,Standard Class,Standard Processing,,,AM-10705,Anne McFarland,2019-09-25,2019-09-30,Email,United States,Auburn,Alabama,36830.0,South,Power Muesli,Nuts and more,OFF-PA-10000533,13.08,2,0.0,6.0168,7.0,,
CA-2019-145905,2019-09-18,Standard Class,Standard Processing,,,AM-10705,Anne McFarland,2019-09-25,2019-09-30,Email,United States,Auburn,Alabama,36830.0,South,Power Muesli,Steel Cut,OFF-ST-10003716,900.08,4,0.0,117.0104,7.0,,
CA-2019-145905,2019-09-18,Standard Class,Standard Processing,,,AM-10705,Anne McFarland,2019-09-25,2019-09-30,Email,United States,Auburn,Alabama,36830.0,South,Toasted Muesli,With Nuts,FUR-CH-10001854,350.98,1,0.0,84.2352,7.0,,
CA-2019-168354,2019-09-19,First Class,Express,,,RH-19510,Rick Huthwaite,2019-09-23,,Facebook,United States,Providence,Rhode Island,2908.0,East,Power Muesli,Nuts and more,OFF-PA-10002377,17.04,3,0.0,7.668,4.0,,
CA-2019-168354,2019-09-19,First Class,Express,,,RH-19510,Rick Huthwaite,2019-09-23,,Facebook,United States,Providence,Rhode Island,2908.0,East,Power Muesli,Steel Cut,OFF-ST-10001490,1606.23,9,0.0,481.869,4.0,,
CA-2019-168354,2019-09-19,First Class,Express,,,RH-19510,Rick Huthwaite,2019-09-23,,Facebook,United States,Providence,Rhode Island,2908.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004826,49.53,3,0.0,23.7744,4.0,,
CA-2019-168354,2019-09-19,First Class,Express,,,RH-19510,Rick Huthwaite,2019-09-23,,Facebook,United States,Providence,Rhode Island,2908.0,East,Toasted Muesli,With Nuts,FUR-CH-10004675,872.32,4,0.0,244.2496,4.0,,
CA-2018-117961,2018-11-26,Standard Class,,,,GP-14740,Guy Phonely,,,Sales,United States,Leominster,Massachusetts,1453.0,East,Power Muesli,Nuts and more,OFF-PA-10001274,10.95,3,0.0,5.1465,,,
CA-2018-117961,2018-11-26,Standard Class,,,,GP-14740,Guy Phonely,,,Sales,United States,Leominster,Massachusetts,1453.0,East,Power Muesli,Steel Cut,OFF-ST-10001172,104.9,5,0.0,25.176,,,
CA-2018-117961,2018-11-26,Standard Class,,,,GP-14740,Guy Phonely,,,Sales,United States,Leominster,Massachusetts,1453.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000343,14.73,3,0.0,6.9231,,,
CA-2018-117961,2018-11-26,Standard Class,,,,GP-14740,Guy Phonely,,,Sales,United States,Leominster,Massachusetts,1453.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003707,61.04,4,0.0,30.52,,,
CA-2019-128923,2019-12-09,Standard Class,Standard Processing,,,GB-14530,George Bell,2019-12-16,,Sales,United States,Fort Worth,Texas,76106.0,Central,Power Muesli,Nuts and more,OFF-PA-10002250,9.392,2,0.2,3.2872,7.0,,
CA-2019-128923,2019-12-09,Standard Class,Standard Processing,,,GB-14530,George Bell,2019-12-16,,Sales,United States,Fort Worth,Texas,76106.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10000475,9.328,1,0.2,0.8162,7.0,,
CA-2018-122287,2018-06-18,Standard Class,,,,SN-20560,Skye Norling,,,Facebook,United States,Peoria,Arizona,85345.0,West,Power Muesli,Nuts and more,OFF-PA-10001661,11.952,3,0.2,4.3326,,,
CA-2018-122287,2018-06-18,Standard Class,,,,SN-20560,Skye Norling,,,Facebook,United States,Peoria,Arizona,85345.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004656,4.536,7,0.7,-3.3264,,,
CA-2018-122287,2018-06-18,Standard Class,,,,SN-20560,Skye Norling,,,Facebook,United States,Peoria,Arizona,85345.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003707,9.156,2,0.7,-6.104,,,
CA-2018-122287,2018-06-18,Standard Class,,,,SN-20560,Skye Norling,,,Facebook,United States,Peoria,Arizona,85345.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,75.36,5,0.2,20.724,,,
CA-2017-129168,2017-08-17,Standard Class,,,,KB-16585,Ken Black,,,Sales,United States,Houston,Texas,77095.0,Central,Power Muesli,Nuts and more,OFF-PA-10001639,15.552,3,0.2,5.4432,,,
CA-2018-120103,2018-12-24,Standard Class,,,,MS-17365,Maribeth Schnelling,,,Email,United States,Phoenix,Arizona,85023.0,West,Power Muesli,Nuts and more,OFF-PA-10001295,106.232,7,0.2,37.1812,,,
CA-2018-120103,2018-12-24,Standard Class,,,,MS-17365,Maribeth Schnelling,,,Email,United States,Phoenix,Arizona,85023.0,West,Special Projects Muesil,Only Oats,TEC-PH-10002170,111.984,2,0.2,11.1984,,,
CA-2018-120103,2018-12-24,Standard Class,,,,MS-17365,Maribeth Schnelling,,,Email,United States,Phoenix,Arizona,85023.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002885,7.712,2,0.2,1.7352,,,
CA-2020-104647,2020-02-23,Standard Class,Standard Processing,,,CK-12595,Clytie Kelty,2020-03-04,,Email,United States,Los Angeles,California,90008.0,West,Power Muesli,Nuts and more,OFF-PA-10002870,37.44,6,0.0,16.848,10.0,,
US-2017-167633,2017-09-30,Standard Class,,,,BW-11200,Ben Wallace,,,Email,United States,Boynton Beach,Florida,33437.0,South,Power Muesli,Nuts and more,OFF-PA-10004888,15.552,3,0.2,5.4432,,,
CA-2019-130267,2019-09-19,Standard Class,Standard Processing,2019-09-23,2019-09-25,SW-20245,Scot Wooten,2019-09-25,,Email,United States,Stockton,California,95207.0,West,Power Muesli,Nuts and more,OFF-PA-10002222,159.88,7,0.0,73.5448,6.0,4.0,2.0
CA-2020-155460,2020-04-13,First Class,Express,,,RW-19630,Rob Williams,2020-04-15,,Sales,United States,Seattle,Washington,98105.0,West,Power Muesli,Nuts and more,OFF-PA-10002479,5.28,1,0.0,2.376,2.0,,
CA-2020-155460,2020-04-13,First Class,Express,,,RW-19630,Rob Williams,2020-04-15,,Sales,United States,Seattle,Washington,98105.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003091,895.92,5,0.2,302.373,2.0,,
CA-2018-134859,2018-10-04,Standard Class,,,,JK-16120,Julie Kriz,,,Facebook,United States,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Nuts and more,OFF-PA-10001293,20.736,4,0.2,7.2576,,,
CA-2018-134859,2018-10-04,Standard Class,,,,JK-16120,Julie Kriz,,,Facebook,United States,Philadelphia,Pennsylvania,19134.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003623,64.944,3,0.2,6.4944,,,
CA-2018-156524,2018-11-20,Standard Class,,,,DL-12865,Dan Lawera,,,Email,United States,New York City,New York,10011.0,East,Power Muesli,Nuts and more,OFF-PA-10003883,19.65,3,0.0,9.039,,,
US-2020-157896,2020-11-16,First Class,Express,2020-11-16,2020-11-16,CB-12415,Christy Brittain,2020-11-16,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Nuts and more,OFF-PA-10004092,146.82,3,0.0,73.41,0.0,0.0,0.0
CA-2018-123505,2018-11-22,Standard Class,,,,AR-10540,Andy Reiter,,,Email,United States,Quincy,Massachusetts,2169.0,East,Power Muesli,Nuts and more,OFF-PA-10002586,14.94,3,0.0,7.0218,,,
CA-2020-166296,2020-03-13,Standard Class,Standard Processing,,,KF-16285,Karen Ferguson,2020-03-20,,Facebook,United States,Manteca,California,95336.0,West,Power Muesli,Nuts and more,OFF-PA-10004359,314.55,3,0.0,150.984,7.0,,
CA-2019-125738,2019-10-15,Standard Class,Standard Processing,,,PB-18805,Patrick Bzostek,2019-10-23,2019-10-28,Facebook,United States,Salt Lake City,Utah,84106.0,West,Power Muesli,Nuts and more,OFF-PA-10000740,45.68,2,0.0,21.0128,8.0,,
CA-2019-125738,2019-10-15,Standard Class,Standard Processing,,,PB-18805,Patrick Bzostek,2019-10-23,2019-10-28,Facebook,United States,Salt Lake City,Utah,84106.0,West,Power Muesli,Nuts and more,OFF-PA-10003001,60.12,9,0.0,28.8576,8.0,,
CA-2019-125738,2019-10-15,Standard Class,Standard Processing,,,PB-18805,Patrick Bzostek,2019-10-23,2019-10-28,Facebook,United States,Salt Lake City,Utah,84106.0,West,Power Muesli,Nuts and more,OFF-PA-10001509,71.6,8,0.0,32.936,8.0,,
CA-2019-125738,2019-10-15,Standard Class,Standard Processing,,,PB-18805,Patrick Bzostek,2019-10-23,2019-10-28,Facebook,United States,Salt Lake City,Utah,84106.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001628,41.72,5,0.2,13.0375,8.0,,
CA-2018-135363,2018-03-28,Standard Class,,,,CK-12205,Chloris Kastensmidt,,,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Nuts and more,OFF-PA-10003177,15.552,3,0.2,5.4432,,,
CA-2018-135363,2018-03-28,Standard Class,,,,CK-12205,Chloris Kastensmidt,,,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Nuts and more,OFF-PA-10000533,5.232,1,0.2,1.7004,,,
CA-2020-121909,2020-07-31,Standard Class,Standard Processing,,,EA-14035,Erin Ashbrook,2020-08-07,,Sales,United States,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Nuts and more,OFF-PA-10003790,54.816,3,0.2,17.8152,7.0,,
CA-2019-117849,2019-04-15,Second Class,Standard Processing,,,JK-16120,Julie Kriz,2019-04-19,,Facebook,United States,San Diego,California,92105.0,West,Power Muesli,Nuts and more,OFF-PA-10004327,143.7,3,0.0,68.976,4.0,,
CA-2020-105214,2020-06-16,First Class,Express,,,TS-21610,Troy Staebel,2020-06-19,,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Nuts and more,OFF-PA-10001776,18.54,2,0.0,8.7138,3.0,,
CA-2020-105214,2020-06-16,First Class,Express,,,TS-21610,Troy Staebel,2020-06-19,,Email,United States,San Francisco,California,94122.0,West,Toasted Muesli,With Nuts,FUR-CH-10000015,1212.96,7,0.2,90.972,3.0,,
CA-2020-149146,2020-10-12,First Class,Express,,,SM-20320,Sean Miller,2020-10-13,,Facebook,United States,Monroe,North Carolina,28110.0,South,Power Muesli,Nuts and more,OFF-PA-10003919,7.968,2,0.2,2.6892,1.0,,
CA-2020-137470,2020-09-17,First Class,Express,,,TP-21415,Tom Prescott,2020-09-18,,Email,United States,Seattle,Washington,98115.0,West,Power Muesli,Nuts and more,OFF-PA-10002001,12.96,2,0.0,6.3504,1.0,,
CA-2020-105480,2020-12-20,Standard Class,Standard Processing,,,DK-13225,Dean Katz,2020-12-30,,Sales,United States,Rochester,New York,14609.0,East,Power Muesli,Nuts and more,OFF-PA-10002787,6.48,1,0.0,3.1104,10.0,,
CA-2020-105480,2020-12-20,Standard Class,Standard Processing,,,DK-13225,Dean Katz,2020-12-30,,Sales,United States,Rochester,New York,14609.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003291,6.984,1,0.2,2.3571,10.0,,
CA-2019-132143,2019-09-03,First Class,Express,2019-09-05,2019-09-06,FM-14215,Filia McAdams,2019-09-06,,Sales,United States,Middletown,Connecticut,6457.0,East,Power Muesli,Nuts and more,OFF-PA-10002713,48.16,7,0.0,22.1536,3.0,2.0,1.0
CA-2019-112676,2019-05-05,First Class,Express,,,PJ-18835,Patrick Jones,2019-05-10,2019-05-14,Sales,United States,Murfreesboro,Tennessee,37130.0,South,Power Muesli,Nuts and more,OFF-PA-10003971,14.352,3,0.2,5.2026,5.0,,
CA-2018-149342,2018-04-20,Standard Class,,,,TS-21160,Theresa Swint,,,Sales,United States,Columbus,Georgia,31907.0,South,Power Muesli,Nuts and more,OFF-PA-10001166,12.96,2,0.0,6.2208,,,
CA-2018-149342,2018-04-20,Standard Class,,,,TS-21160,Theresa Swint,,,Sales,United States,Columbus,Georgia,31907.0,South,Special Projects Muesil,Only Oats,TEC-PH-10001557,287.97,3,0.0,77.7519,,,
CA-2018-149342,2018-04-20,Standard Class,,,,TS-21160,Theresa Swint,,,Sales,United States,Columbus,Georgia,31907.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002937,595.38,6,0.0,297.69,,,
CA-2020-157931,2020-09-17,Second Class,Standard Processing,,,MO-17800,Meg O'Connel,2020-09-23,,Facebook,United States,Roswell,Georgia,30076.0,South,Power Muesli,Nuts and more,OFF-PA-10000474,106.32,3,0.0,49.9704,6.0,,
CA-2020-157931,2020-09-17,Second Class,Standard Processing,,,MO-17800,Meg O'Connel,2020-09-23,,Facebook,United States,Roswell,Georgia,30076.0,South,Toasted Muesli,With Nuts,FUR-CH-10000785,723.92,4,0.0,188.2192,6.0,,
CA-2018-160794,2018-08-06,First Class,,,,MS-17980,Michael Stewart,,,Sales,United States,Houston,Texas,77041.0,Central,Power Muesli,Nuts and more,OFF-PA-10004156,27.216,3,0.2,9.8658,,,
CA-2018-105102,2018-09-15,Second Class,,,,BM-11575,Brendan Murry,,,Sales,United States,New York City,New York,10035.0,East,Power Muesli,Nuts and more,OFF-PA-10002365,12.96,2,0.0,6.2208,,,
CA-2018-105102,2018-09-15,Second Class,,,,BM-11575,Brendan Murry,,,Sales,United States,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002082,79.872,3,0.2,29.952,,,
CA-2018-105102,2018-09-15,Second Class,,,,BM-11575,Brendan Murry,,,Sales,United States,New York City,New York,10035.0,East,Toasted Muesli,With Fruit,FUR-BO-10004709,46.384,1,0.2,1.1596,,,
CA-2019-155187,2019-09-24,Second Class,Standard Processing,2019-09-26,2019-09-27,LA-16780,Laura Armstrong,2019-09-27,,Sales,United States,Los Angeles,California,90004.0,West,Power Muesli,Nuts and more,OFF-PA-10000380,41.7,5,0.0,20.85,3.0,2.0,1.0
CA-2019-155187,2019-09-24,Second Class,Standard Processing,2019-09-26,2019-09-27,LA-16780,Laura Armstrong,2019-09-27,,Sales,United States,Los Angeles,California,90004.0,West,Power Muesli,Steel Cut,OFF-ST-10000642,41.96,2,0.0,2.9372,3.0,2.0,1.0
CA-2020-169285,2020-03-21,Standard Class,Standard Processing,,,RW-19690,Robert Waldorf,2020-03-30,,Email,United States,Lafayette,Indiana,47905.0,Central,Power Muesli,Nuts and more,OFF-PA-10004071,277.4,5,0.0,133.152,9.0,,
CA-2020-169285,2020-03-21,Standard Class,Standard Processing,,,RW-19690,Robert Waldorf,2020-03-30,,Email,United States,Lafayette,Indiana,47905.0,Central,Power Muesli,Nuts and more,OFF-PA-10004971,5.78,1,0.0,2.8322,9.0,,
CA-2017-110639,2017-08-23,First Class,,,,RH-19495,Rick Hansen,,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Nuts and more,OFF-PA-10003936,25.92,4,0.0,12.4416,,,
CA-2017-110639,2017-08-23,First Class,,,,RH-19495,Rick Hansen,,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Nuts and more,OFF-PA-10004530,45.92,4,0.0,22.5008,,,
CA-2019-159373,2019-03-13,Standard Class,Standard Processing,,,LT-17110,Liz Thompson,2019-03-20,,Email,United States,San Antonio,Texas,78207.0,Central,Power Muesli,Nuts and more,OFF-PA-10000659,70.08,5,0.2,24.528,7.0,,
CA-2019-159373,2019-03-13,Standard Class,Standard Processing,,,LT-17110,Liz Thompson,2019-03-20,,Email,United States,San Antonio,Texas,78207.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004141,1.272,2,0.8,-2.1624,7.0,,
CA-2019-159373,2019-03-13,Standard Class,Standard Processing,,,LT-17110,Liz Thompson,2019-03-20,,Email,United States,San Antonio,Texas,78207.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004619,557.585,5,0.3,0.0,7.0,,
US-2017-148838,2017-03-17,Standard Class,,,,CP-12340,Christine Phan,,,Sales,United States,New York City,New York,10024.0,East,Power Muesli,Nuts and more,OFF-PA-10002960,34.86,7,0.0,16.3842,,,
US-2017-148838,2017-03-17,Standard Class,,,,CP-12340,Christine Phan,,,Sales,United States,New York City,New York,10024.0,East,Power Muesli,Nuts and more,OFF-PA-10000919,155.04,4,0.0,75.9696,,,
US-2017-148838,2017-03-17,Standard Class,,,,CP-12340,Christine Phan,,,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10003473,1579.746,7,0.4,-447.5947,,,
US-2017-148838,2017-03-17,Standard Class,,,,CP-12340,Christine Phan,,,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10001950,1071.576,4,0.4,-553.6476,,,
US-2017-148838,2017-03-17,Standard Class,,,,CP-12340,Christine Phan,,,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10004175,613.908,3,0.4,-122.7816,,,
CA-2020-123659,2020-02-10,First Class,Express,,,MN-17935,Michael Nguyen,2020-02-14,,Email,United States,Clinton,Maryland,20735.0,East,Power Muesli,Nuts and more,OFF-PA-10002464,23.12,4,0.0,11.3288,4.0,,
